State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,SNAP_PART_RATE10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,State_y,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10
MT,Garfield,,7.9,24.3,14.1,24.4,55.3010247020034,13.1959067016084,10.232856691266802,75.0,3.1,0.0,,,,,,0.0,0.0,0.0,MT,1.0,1.0,1.0,98.424544,0.248756,0.248756,0.082919,20.563847,23.134328,19.1,28.3
MT,Glacier,1.639344262295082,12.8,31.5,14.1,19.0,24.9959821211204,7.972012401059669,2.5343027931385502,75.0,1.6,0.0,,,,,,0.0,0.0,0.0,MT,5.0,11.916666666666664,3.0,30.726174,0.126875,1.7986419999999999,0.194044,10.553026,31.6143,28.8,38.2
MT,Golden Valley,20.833333333333336,9.4,28.6,14.1,8.7,100.000000350554,21.719457167818398,21.3800905178379,75.0,1.3,0.0,,,,,,0.0,0.0,0.0,MT,0.0,1.0,0.0,92.986425,0.0,3.506787,0.678733,21.38009,21.719457000000002,21.1,35.4
MT,Granite,9.523809523809524,8.1,20.9,14.1,,63.57613863269871,9.32943740022416,17.2118464798446,75.0,1.8,0.0,,,,,,0.0,0.0,0.0,MT,3.0,2.416666666666667,1.0,96.394933,0.097434,1.429035,0.064956,24.455992000000002,17.018513000000002,14.8,26.4
MT,Hill,5.580939947780679,8.2,32.7,14.1,22.7,46.5833035085976,13.4679369989025,6.10744826372376,75.0,2.6,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,MT,1.0,14.916666666666664,3.0,72.943588,0.291998,2.317346,0.41003999999999996,12.661531,26.776839000000002,18.5,26.2
MT,Jefferson,6.546854942233633,7.5,20.1,14.1,16.9,30.469300880199903,6.537916237328219,4.16873288676566,75.0,7.0,2.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,MT,3.0,4.0,2.0,94.020691,0.14027699999999999,1.9638790000000002,0.341925,14.071541,23.066807,10.0,12.6
MT,Judith Basin,10.687022900763358,8.5,25.5,14.1,,61.5883426822496,12.656839292758102,13.4339733830949,75.0,4.9,0.0,,,,,,0.0,0.0,0.0,MT,2.0,2.0,1.0,97.200772,0.048263,1.158301,0.096525,20.801157999999997,20.608107999999998,16.0,23.8
MT,Lake,11.046511627906975,9.1,27.3,14.1,15.7,17.8546802475335,4.52997795555868,3.05421115634794,75.0,11.3,3.0,100.0,0.0,3.0,100.0,100.0,1.0,0.0,0.0,MT,8.0,22.58333333333333,8.0,68.07208,0.30613,3.4717870000000004,0.389619,16.816253,25.328741,21.5,30.8
MT,Lewis and Clark,7.442588726513571,6.7,23.8,14.1,4.9,24.6811961277951,5.300208061224669,3.9448731010194598,75.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,10.0,41.41666666666666,9.0,92.434735,0.320215,2.4954650000000003,0.552094,13.813392000000002,22.676867,11.4,15.2
MT,Liberty,12.681159420289855,7.8,27.1,14.1,10.9,50.404446209142705,11.801745694432302,6.521280301024469,75.0,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,MT,1.0,1.1666666666666667,1.0,98.033348,0.085507,0.342027,0.12825999999999999,19.752031,21.975203,21.9,25.7
MT,Lincoln,12.01848998459168,9.5,26.2,14.1,11.1,14.8722596518525,2.3879133491613103,3.23747623636494,75.0,10.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,8.0,19.416666666666668,6.0,94.204297,0.10159,2.346726,0.294611,20.521156,19.789709,18.7,33.3
MT,McCone,9.811320754716984,7.9,25.0,14.1,17.3,92.09855911369499,19.6749982118608,20.7290945013292,75.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,1.0,1.0,1.0,97.404844,0.17301,0.7497119999999999,0.11534000000000001,22.029988,20.934256,16.2,24.9
MT,Madison,12.641083521444695,7.7,22.7,14.1,,36.89975504947419,6.00315060774874,6.8189228715035215,75.0,3.2,3.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,0.0,MT,5.0,5.583333333333332,3.0,95.371213,0.19503299999999998,2.418411,0.338057,20.959563,17.735015,11.6,17.8
MT,Meagher,12.916666666666668,8.8,25.6,14.1,15.5,99.9999997997226,19.301956804141604,22.633527349239802,75.0,3.6,0.0,,,,,,0.0,0.0,0.0,MT,2.0,3.0,2.0,96.61554699999999,0.10576400000000001,1.4806979999999998,0.317292,22.633526999999997,19.301957,19.5,31.0
MT,Mineral,13.398692810457515,9.3,29.7,14.1,11.3,46.683486776376704,8.38304050400871,9.554643857491339,75.0,6.1,0.0,,,,,,0.0,0.0,0.0,MT,3.0,7.0,1.0,93.582761,0.213119,1.8943880000000002,0.710395,21.92754,17.949325,17.9,28.6
MT,Missoula,8.256950231043103,4.8,20.5,14.1,9.6,27.464270810486504,6.2876240890188,3.2432597064293303,75.0,9.7,5.0,40.0,60.0,3.0,60.0,40.0,0.0,1.0,0.0,MT,19.0,68.41666666666667,14.0,91.024621,0.376948,2.6175900000000003,1.1162040000000002,11.397177000000001,19.970905,15.0,18.6
MT,Musselshell,11.461318051575933,8.6,24.0,14.1,,31.890331882760897,6.125298130425099,6.03279829989095,75.0,4.0,0.0,,,,,,0.0,0.0,0.0,MT,2.0,2.0,2.0,94.270604,0.220361,2.600264,0.220361,18.818863,20.581754,17.7,31.6
MT,Park,8.978174603174601,6.3,22.7,14.1,12.1,37.47623158915,7.313533292411781,6.01560983587288,75.0,4.7,2.0,0.0,50.0,1.0,50.0,50.0,0.0,0.0,0.0,MT,4.0,12.0,2.0,95.248145,0.12151400000000001,2.078537,0.32616999999999996,16.557942999999998,19.736506,13.9,21.2
MT,Petroleum,15.306122448979592,9.0,24.4,14.1,10.4,100.000000459269,22.874494037154303,20.850202588553397,75.0,1.0,0.0,,,,,,0.0,0.0,0.0,MT,1.0,1.0,1.0,98.380567,0.0,1.012146,0.0,20.850202,22.874494,20.6,28.4
MT,Phillips,19.82758620689655,8.5,26.6,14.1,,36.11307041964249,8.21809678922753,6.783834390557799,75.0,2.3,0.0,,,,,,0.0,0.0,0.0,MT,2.0,4.0,3.0,86.174465,0.023513,1.904538,0.23512800000000003,20.291559,23.136609,16.5,21.7
MT,Pondera,,9.0,29.0,14.1,13.4,45.34808339321221,12.4684263408505,6.79390630362499,75.0,4.1,0.0,,,,,,0.0,0.0,0.0,MT,2.0,5.416666666666666,3.0,82.236307,0.113766,1.413944,0.211279,18.868844,24.963432,19.4,28.2
MT,Powder River,,8.6,25.1,14.1,22.9,52.377165767750704,11.178867013848901,10.0603326672606,75.0,0.9,0.0,,,,,,0.0,0.0,0.0,MT,2.0,1.0,1.0,94.37751,0.057372,1.3769360000000002,0.17211700000000002,22.719448999999997,20.826162,14.5,18.6
MT,Powell,,7.9,25.2,14.1,11.4,19.584326903903,4.06141059551774,3.8917304310489,75.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,2.0,5.833333333333334,2.0,91.433044,0.925004,1.6650060000000002,0.44115600000000005,16.393909,17.347374,20.5,24.0
MT,Prairie,17.834394904458602,9.5,26.9,14.1,,100.000000185777,17.726887166441198,26.039016131455103,75.0,2.9,0.0,,,,,,0.0,0.0,0.0,MT,1.0,1.0,1.0,95.419847,0.0,1.357082,0.5089060000000001,26.039016,17.726886999999998,15.6,26.9
MT,Ravalli,10.356211989574284,6.7,20.9,14.1,12.2,4.59186641517707,0.7690891163861531,1.076634910759,75.0,8.9,5.0,20.0,40.0,4.0,80.0,60.0,0.0,0.0,0.0,MT,11.0,21.33333333333333,8.0,93.912265,0.179051,2.97175,0.509798,19.218144,21.943698,17.5,26.4
MT,Richland,8.37920489296636,6.9,30.9,14.1,13.0,33.4665874394949,8.33599431895192,4.8055470468186305,75.0,1.5,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,MT,3.0,5.166666666666667,6.0,93.258773,0.123127,3.0474040000000002,0.24625500000000003,14.857377,23.424995000000003,11.4,15.4
MT,Roosevelt,2.741514360313316,13.3,35.8,14.1,22.9,57.76008229259582,18.4292039266572,6.3072315766677,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,7.0,12.500000000000002,4.0,35.577938,0.11510799999999999,1.2661870000000002,0.431655,10.800958999999999,31.760192,27.3,38.0
MT,Rosebud,6.521739130434782,10.1,32.7,14.1,19.9,24.1258622097449,7.29888094269788,3.13700237153296,75.0,1.9,0.0,,,,,,0.0,0.0,0.0,MT,5.0,9.0,5.0,60.175458,0.249106,3.390014,0.45488999999999996,11.458897,29.589515999999996,18.8,27.2
MT,Sanders,9.478021978021976,10.4,26.6,14.1,8.5,41.8525552192438,8.82021368397997,8.422399441442831,75.0,7.9,4.0,50.0,0.0,2.0,50.0,50.0,0.0,0.0,0.0,MT,10.0,19.916666666666668,5.0,90.423202,0.148953,2.041532,0.280382,21.51932,20.625602,19.4,30.7
MT,Sheridan,9.448818897637793,9.1,27.5,14.1,,35.24483331433649,6.687763520911861,7.873197155059898,75.0,1.3,0.0,,,,,,0.0,0.0,0.0,MT,2.0,3.416666666666667,1.0,94.592199,0.20685599999999998,1.507092,0.41371199999999997,23.108747,19.444444,11.7,15.7
MT,Silver Bow,8.207780526197435,8.8,27.4,14.1,9.7,24.7641330318548,4.5401141803772305,3.777138747488841,75.0,4.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,MT,7.0,30.500000000000004,6.0,92.149123,0.30117,3.663743,0.47076,16.415205,21.005848,17.7,23.4
MT,Stillwater,4.529370134465676,8.3,25.2,14.1,,15.8622536809706,3.1638688017732997,3.0315675731239904,75.0,3.1,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,MT,3.0,5.0,2.0,95.294505,0.098717,2.3472630000000003,0.30711900000000003,16.397938,22.968082,10.2,13.9
MT,Sweet Grass,,8.0,21.8,14.1,,22.614590508608604,5.4989840577881495,3.4374314417384797,75.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,1.0,2.0,1.0,95.617639,0.10955899999999999,1.396878,0.602575,20.651876,23.007395000000002,11.4,15.5
MT,Teton,9.30232558139535,8.4,24.2,14.1,,60.1604313831565,14.573773427418999,11.681295450677302,75.0,3.1,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,MT,2.0,2.833333333333333,2.0,95.372962,0.049399,1.251441,0.131731,20.764038,23.283385,15.5,20.9
MT,Toole,,8.3,28.7,14.1,,37.61055013118049,7.73821289018533,5.01005889625772,75.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,3.0,4.666666666666666,2.0,90.401953,0.5259199999999999,2.42299,0.43200600000000006,13.880541000000001,20.717506,15.9,18.8
MT,Treasure,12.087912087912088,8.7,24.8,14.1,,99.99999999346839,18.6629525975024,23.8161560310643,75.0,2.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,MT,0.0,0.0,0.0,92.75766,0.0,3.481894,0.41782700000000006,23.816156,18.662952999999998,11.4,18.8
MT,Valley,10.344827586206897,10.3,27.4,14.1,8.7,40.2496449393769,9.354786410183381,8.06172679440267,75.0,1.4,2.0,0.0,50.0,1.0,50.0,50.0,0.0,0.0,0.0,MT,3.0,5.5,2.0,86.361786,0.230696,1.234903,0.488533,20.694803,23.164607999999998,13.4,21.4
MT,Wheatland,9.627329192546583,8.2,24.5,14.1,,99.99999952542879,23.662361610364893,20.664206705797103,75.0,3.6,0.0,,,,,,0.0,0.0,0.0,MT,1.0,1.25,1.0,95.202952,0.322878,1.4760149999999999,0.50738,20.664207,23.662361999999998,17.2,23.2
MT,Wibaux,6.569343065693432,9.5,28.3,14.1,,52.4744347653518,11.6783563875194,11.464512858034402,75.0,1.4,0.0,,,,,,0.0,0.0,0.0,MT,1.0,1.0,1.0,97.050147,0.0,1.278269,0.491642,23.893805,21.337266,12.9,15.8
MT,Yellowstone,8.491767488401711,8.5,27.1,14.1,10.5,26.555576105802604,6.62859114465717,3.67641046866022,75.0,3.3,3.0,0.0,33.33333333333333,2.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,MT,17.0,92.91666666666669,14.0,88.16735600000001,0.575785,4.700214,0.61836,14.102668,23.680156,12.9,17.3
MT,Yellowstone National Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,Adams,8.841273143332641,8.0,28.9,13.4,13.9,24.4004562575767,5.61804419333843,5.306762116106969,75.0,4.9,2.0,0.0,100.0,2.0,100.0,100.0,0.0,0.0,0.0,NE,6.0,14.75,6.0,88.46767,0.698253,8.11121,1.3901290000000002,15.425328,23.966967999999998,12.5,17.7
NE,Antelope,16.276477146042367,11.3,28.1,13.4,13.8,41.2848825854891,9.38254225637166,9.22195208905218,75.0,2.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,4.0,6.0,4.0,96.005984,0.28421799999999997,2.662678,0.29917699999999997,21.002244,23.545251,13.7,22.5
NE,Arthur,0.0,9.7,29.3,13.4,,100.000000958596,27.173913266431303,20.4347828418793,75.0,2.9,0.0,,,,,,0.0,0.0,0.0,NE,1.0,0.0,0.0,94.565217,0.0,4.130434999999999,0.21739099999999997,20.434783,27.173913,11.9,16.4
NE,Banner,13.450292397660814,11.0,33.1,13.4,,100.00000094378599,22.318840830747103,19.7101451150957,75.0,0.9,0.0,,,,,,0.0,0.0,0.0,NE,0.0,0.0,0.0,95.072464,0.0,3.7681160000000005,0.0,19.710145,22.318841,13.2,25.6
NE,Blaine,12.903225806451614,9.1,31.3,13.4,,99.9999996568325,24.476987509940106,19.8744769469756,75.0,0.9,0.0,,,,,,0.0,0.0,0.0,NE,0.0,0.0,0.0,99.16318000000001,0.20920500000000003,0.0,0.0,19.874477,24.476987,20.3,37.3
NE,Boone,13.863636363636365,9.3,27.9,13.4,12.7,28.833925730767003,6.844807094354991,5.60313966209537,75.0,0.6,0.0,,,,,,0.0,0.0,0.0,NE,4.0,7.0,5.0,97.783833,0.41780200000000006,1.1807450000000002,0.181653,21.144414,23.687557,9.7,13.2
NE,Box Butte,10.81218274111675,10.2,32.2,13.4,15.4,33.089495830316004,8.55149782108534,4.21674669088688,75.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,4.0,6.416666666666668,3.0,84.57729,0.43332200000000004,10.231694000000001,0.291829,15.148567000000002,25.194553,13.1,19.8
NE,Boyd,13.119533527696793,9.0,30.9,13.4,,100.00000013955999,21.4864221078739,26.536446021232706,75.0,2.3,0.0,,,,,,0.0,0.0,0.0,NE,2.0,3.0,3.0,96.42687,0.047642000000000004,1.572177,0.809909,26.536446,21.486422,13.9,23.3
NE,Brown,14.506769825918761,11.4,31.7,13.4,8.2,10.083546619093699,1.8687528022782098,2.1650730511528,75.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,3.0,5.666666666666666,3.0,97.678855,0.063593,0.922099,0.22257600000000002,24.069952,21.653418,13.9,20.4
NE,Buffalo,8.083752981712164,7.1,30.1,13.4,13.6,31.711959126989,8.21237170843611,4.1480566187585195,75.0,4.4,4.0,0.0,75.0,4.0,100.0,50.0,0.0,0.0,0.0,NE,7.0,22.83333333333333,10.0,89.21088,0.767863,7.444363,1.273264,12.099258,24.009804000000003,12.4,14.7
NE,Burt,10.165289256198347,11.0,31.4,13.4,20.5,44.058708488268394,9.512453623009382,10.865156681728802,75.0,2.9,0.0,,,,,,0.0,0.0,0.0,NE,2.0,6.583333333333334,4.0,95.071449,0.335375,1.8372700000000002,0.24788600000000002,23.111694,22.513852,12.1,16.6
NE,Butler,13.188798554652214,7.9,27.8,13.4,9.4,16.086173066144998,3.6629634063943697,3.2004178407775195,75.0,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,2.0,3.083333333333333,2.0,96.390709,0.285884,2.322811,0.32161999999999996,19.094699,24.776653,9.1,12.0
NE,Cass,7.599009900990099,9.2,31.8,13.4,11.6,27.944064641557603,7.168437147166411,4.442441701890568,75.0,4.8,1.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,NE,5.0,9.75,4.0,95.412226,0.324868,2.408779,0.33279200000000003,14.274395000000002,25.32784,7.2,11.2
NE,Cedar,10.54421768707483,9.3,28.1,13.4,16.0,40.173908467013504,9.811199446408711,8.24374470129316,75.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,4.0,5.166666666666666,4.0,97.819702,0.079078,1.276548,0.079078,20.379575,25.417985,11.1,14.9
NE,Chase,7.736389684813753,9.2,26.7,13.4,16.0,29.704831718260603,6.49028637212397,7.35696704600084,75.0,4.3,0.0,,,,,,0.0,0.0,0.0,NE,3.0,5.0,3.0,88.023197,0.126072,11.144730000000001,0.100857,20.423601,23.80232,11.7,16.2
NE,Cherry,11.442786069651742,8.1,27.0,13.4,12.7,39.1437905304712,9.283144635807,7.473639490997571,75.0,1.2,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,NE,2.0,5.916666666666666,2.0,89.987747,0.19254300000000002,1.6628740000000002,0.350079,20.829687,22.142482,13.7,25.7
NE,Cheyenne,10.650887573964498,8.5,28.4,13.4,11.7,18.924528483070397,4.09944920777387,3.4467780852589898,75.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,3.0,5.0,3.0,90.808162,0.190038,6.10122,1.580316,15.923185,23.944789,10.7,15.2
NE,Clay,11.111111111111109,10.7,34.7,13.4,,46.3520561735236,11.8223441108571,7.270665859608702,75.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,6.0,5.0,5.0,90.81320699999999,0.32100300000000004,7.673494,0.152858,17.853867,25.221645000000002,11.0,15.7
NE,Colfax,10.963160230803373,7.9,33.9,13.4,22.4,26.852126234979895,6.1562177361984896,5.76474901116627,75.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,6.0,8.0,2.0,57.35615799999999,0.466001,41.036614,0.22824499999999998,13.580599,29.129815,10.9,15.2
NE,Cuming,14.6640826873385,8.0,29.8,13.4,13.4,32.8864472903879,8.05354695155901,6.5506594268952,75.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,3.0,7.833333333333334,4.0,90.502243,0.087537,8.250356,0.18601600000000001,20.800963,24.969909,10.3,13.1
NE,Custer,12.079772079772079,9.6,31.7,13.4,9.9,51.6535141703903,11.735988687514501,11.2465463105796,75.0,2.9,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,NE,5.0,10.666666666666668,7.0,96.453058,0.255965,1.974586,0.137124,20.870281,23.640186,14.0,21.3
NE,Dakota,13.001569154898007,9.6,33.7,13.4,15.6,19.2857477931807,5.521183332947099,2.45411474810733,75.0,2.5,1.0,0.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,NE,5.0,15.166666666666668,3.0,55.203275,3.051509,35.31848,2.956298,11.382462,30.077121,13.2,20.4
NE,Dawes,9.945184025058731,8.6,29.8,13.4,14.8,22.9658745874222,4.1286132934849,5.984125688788481,75.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,2.0,4.0,3.0,87.758658,1.415814,3.332607,1.023742,16.33631,19.233283,17.6,20.7
NE,Dawson,13.109527381845462,9.4,32.2,13.4,16.1,36.3319774481028,10.7032162618083,4.59664672209526,75.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,4.0,18.916666666666664,5.0,63.569843000000006,2.918688,31.842473,0.554962,13.865823,28.566143,11.7,17.5
NE,Deuel,14.404432132963992,10.2,27.5,13.4,,26.8171360646072,4.762076009529941,6.280322572774611,75.0,0.4,0.0,,,,,,0.0,0.0,0.0,NE,1.0,2.0,2.0,94.744977,0.05152,3.8639879999999995,0.25759899999999997,23.699123999999998,21.020093,12.7,22.5
NE,Dixon,12.76901004304161,8.4,32.5,13.4,17.3,41.6334626182932,11.0182784431324,7.041643540721151,75.0,1.6,0.0,,,,,,0.0,0.0,0.0,NE,3.0,2.5,2.0,88.216667,0.23333299999999998,10.366667,0.166667,17.833333,25.616667,9.7,15.1
NE,Dodge,9.565069656812776,8.9,29.8,13.4,16.0,26.743417290700997,6.6198287817823696,4.98590499336947,75.0,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,7.0,22.0,9.0,87.541904,0.49876000000000004,10.054236999999999,0.490584,18.369626999999998,23.896867999999998,12.7,19.0
NE,Douglas,7.152060318293526,8.4,28.4,13.4,14.3,14.354912048894501,3.881959149147,1.71013291900268,75.0,6.1,10.0,50.0,50.0,7.0,70.0,60.0,0.0,0.0,0.0,NE,101.0,239.75000000000009,88.0,71.94388000000001,11.4436,11.178279,2.632515,10.611862,26.052291,14.7,20.5
NE,Dundy,11.143695014662757,10.1,30.1,13.4,,33.262642593748595,6.772130383546269,7.323695654257071,75.0,1.9,0.0,,,,,,0.0,0.0,0.0,NE,0.0,1.0,1.0,92.231076,0.34860599999999997,5.826693,0.099602,22.958167,22.211154999999998,13.5,19.1
NE,Fillmore,6.545820745216516,9.1,29.2,13.4,9.0,23.934825737642,5.67015002515221,5.0059584820131,75.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,4.0,8.0,3.0,95.398981,0.509338,3.022071,0.152801,22.342954000000002,23.837011999999998,9.0,14.0
NE,Franklin,16.33663366336634,10.1,31.7,13.4,,48.0171544582461,10.0539454525675,10.2573879161049,75.0,1.9,0.0,,,,,,0.0,0.0,0.0,NE,2.0,3.0,2.0,97.51938,0.031007999999999997,1.023256,0.09302300000000001,23.937984,21.581395,14.3,19.6
NE,Frontier,15.604026845637586,8.8,31.9,13.4,,100.000000173951,21.5529753305077,18.9767779918322,75.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,5.0,2.0,2.0,97.496372,0.0,1.2699559999999999,0.14513800000000002,18.976778,21.552975,14.1,17.9
NE,Furnas,15.1487826871055,11.0,32.2,13.4,17.1,47.214542002074296,10.496566562320199,11.6217630179671,75.0,2.5,0.0,,,,,,0.0,0.0,0.0,NE,4.0,4.0,3.0,95.684614,0.161323,2.661827,0.201654,22.726356,23.311151000000002,13.4,21.2
NE,Gage,9.734513274336283,10.7,34.0,13.4,19.4,29.212385137848702,7.12730500199334,5.2516057246499415,75.0,1.6,3.0,33.0,33.33333333333333,1.0,33.33333333333333,0.0,0.0,0.0,0.0,NE,4.0,15.333333333333332,6.0,96.060239,0.322711,1.7256060000000002,0.36305,19.389539000000003,22.970732,12.5,18.4
NE,Garden,14.338235294117649,9.9,26.3,13.4,,99.86106465418649,18.5585376093074,27.2116982013373,75.0,1.7,0.0,,,,,,0.0,0.0,0.0,NE,1.0,1.0,1.0,94.409334,0.194458,3.889159,0.0,27.224113,18.570733999999998,15.9,26.6
NE,Garfield,9.585492227979273,9.9,27.6,13.4,13.0,10.1989822375139,1.9925908545999598,2.69386657887752,75.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,2.0,2.0,2.0,98.682284,0.14641300000000002,0.732064,0.097609,27.086384000000002,21.034651,14.6,19.6
NE,Gosper,10.714285714285714,9.9,29.5,13.4,,63.517535530479186,15.5550195144675,14.058994329054,75.0,2.3,0.0,,,,,,0.0,0.0,0.0,NE,1.0,0.08333333333333333,0.0,95.596869,0.391389,2.3972599999999997,0.195695,21.086106,22.407045,9.5,15.8
NE,Grant,15.909090909090908,8.7,28.4,13.4,,99.9999996453372,18.729641593063,19.3811073883197,75.0,3.6,0.0,,,,,,0.0,0.0,0.0,NE,1.0,1.0,1.0,97.71987,0.0,1.1400649999999999,0.162866,19.381107,18.729642000000002,12.1,24.4
NE,Greeley,19.327731092436977,9.3,33.2,13.4,,61.96810227615379,14.579628911386099,14.457256690515301,75.0,2.7,0.0,,,,,,0.0,0.0,0.0,NE,2.0,3.0,3.0,96.57210400000001,0.630418,2.009456,0.078802,23.049645,23.522459,13.7,22.1
NE,Hall,9.834460662157351,8.7,31.2,13.4,16.8,20.982911342127103,5.664955654574309,2.96481136815928,75.0,4.1,2.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,NE,10.0,34.58333333333333,10.0,72.580067,1.54589,23.295852,0.9879370000000001,13.394304,27.261249,13.1,19.1
NE,Hamilton,9.950859950859954,8.3,29.9,13.4,11.1,6.439731381449169,1.711388430422,0.979204099275975,75.0,4.2,1.0,100.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,NE,2.0,5.166666666666666,2.0,96.87637,0.208242,1.9837790000000002,0.19728199999999999,16.429198,25.635686,8.5,11.4
NE,Harlan,12.171052631578947,9.4,29.3,13.4,,6.9739944191470995,1.37489579321816,1.2047035609451298,75.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,1.0,2.0,2.0,97.662869,0.029213999999999997,1.3146360000000001,0.20449900000000001,23.517382,21.530821,10.9,17.9
NE,Hayes,9.929078014184398,9.1,27.7,13.4,,100.000000372569,23.0610134236446,19.751809704931603,75.0,1.1,0.0,,,,,,0.0,0.0,0.0,NE,1.0,1.0,0.0,95.96690799999999,0.0,3.4126160000000003,0.310238,19.75181,23.061013,17.1,27.1
NE,Hitchcock,23.115577889447238,9.5,33.8,13.4,,87.33452756406479,18.7115774805053,19.9467153717194,75.0,1.1,0.0,,,,,,0.0,0.0,0.0,NE,2.0,2.0,2.0,96.973865,0.206327,1.444292,0.103164,22.86795,21.354882999999997,15.2,28.9
NE,Holt,13.295526149968493,9.5,30.3,13.4,12.3,25.549303175218206,5.4142951262734496,5.48544259737278,75.0,1.8,0.0,,,,,,0.0,0.0,0.0,NE,8.0,10.416666666666668,9.0,96.032583,0.15333,2.9228560000000003,0.15333,20.536655,23.469094000000002,13.7,19.3
NE,Hooker,13.366336633663368,10.5,31.6,13.4,,99.9999995373949,21.3315216862025,26.222826154458605,75.0,2.3,0.0,,,,,,0.0,0.0,0.0,NE,1.0,1.0,1.0,97.961957,0.0,1.086957,0.0,26.222826,21.331522,9.7,13.2
NE,Howard,12.463976945244957,9.2,31.5,13.4,7.2,20.5081625345197,4.85857060132167,3.67143924291542,75.0,3.0,0.0,,,,,,0.0,0.0,0.0,NE,3.0,4.0,1.0,96.70066899999999,0.23908200000000002,1.7373290000000001,0.19126600000000002,18.728084,24.593560999999998,10.5,15.1
NE,Jefferson,9.938366718027735,9.7,32.2,13.4,14.7,23.812145615053602,5.11753906388162,4.5733148336288,75.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,1.0,5.916666666666666,3.0,95.73340400000001,0.225255,2.65006,0.23850500000000002,22.008745,21.306479,12.6,20.3
NE,Johnson,7.972972972972974,8.9,30.0,13.4,18.5,25.961471051319503,6.4197860235298085,4.7320575876582005,75.0,1.5,0.0,,,,,,0.0,0.0,0.0,NE,1.0,3.583333333333333,1.0,83.477094,5.328733000000001,8.338125,1.360935,17.615488,18.918919,12.3,15.6
